神奈川,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,郵便局,茅ヶ崎鶴が台郵便局25260,茅ヶ崎市鶴が台10-6,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,湘南台駅前郵便局25280,藤沢市湘南台2-5-5,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原矢部郵便局25290,相模原市中央区矢部3-4-3,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,海老名大谷郵便局25300,海老名市大谷北4-5-3,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模大塚駅前郵便局25310,大和市桜森3-8-4,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜阿久和郵便局25320,横浜市瀬谷区阿久和西3-1-11,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜片吹郵便局25330,横浜市金沢区片吹67-15,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎木月大町郵便局25340,川崎市中原区木月大町11-27,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜金沢郵便局25360,横浜市金沢区泥亀2-10-2,催事スペース,屋内（風除室含む）,場所とる,"20,000","20,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原磯部郵便局25370,相模原市南区磯部1293-2,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜駒岡郵便局25380,横浜市鶴見区駒岡2-1-13,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜池辺郵便局25390,横浜池辺郵便局25390,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜上菅田郵便局25400,横浜市保土ケ谷区上菅田町951,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜美しが丘郵便局25410,横浜市青葉区美しが丘2-21-10,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜常盤台郵便局25420,横浜市保土ケ谷区常盤台50-11,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜ガーデン山郵便局25440,横浜市神奈川区三ツ沢下町33-14,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎生田南郵便局25450,川崎市麻生区東百合丘4-33-6,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎三田郵便局25460,川崎市多摩区三田1-14-1,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎上作延郵便局25470,川崎市高津区上作延1-9-5,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模大野駅前郵便局25480,相模原市南区相模大野7-6-4,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,厚木妻田郵便局25500,厚木市妻田北1-2-3,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,秦野曲松郵便局25510,秦野市曲松1-8-21,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,麻生郵便局25520,川崎市麻生区万福寺5-1-1,催事スペース,屋内（風除室含む）,場所とる,"20,000","20,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜下田郵便局25540,横浜市港北区下田町6-4-1,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜上矢部郵便局25550,横浜市戸塚区上矢部町315-4,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜六ッ川郵便局25560,"横浜市南区六ツ川3-87-21",催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜上白根郵便局25570,横浜市旭区上白根町891,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原横山郵便局25580,相模原市中央区横山4-1-10,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,茅ヶ崎浜竹郵便局25590,茅ヶ崎市浜竹2-2-6,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横須賀金谷郵便局25600,横須賀市金谷3-4-16,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,平塚横内郵便局25610,平塚市横内3785-5,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜北寺尾郵便局25630,横浜市鶴見区北寺尾7-9-1,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,洋光台駅前郵便局25640,横浜市磯子区洋光台3-13-11,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜川上郵便局25650,横浜市戸塚区川上町570-4,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜上星川郵便局25660,横浜市保土ケ谷区上星川3-2-10,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,鴨居駅前郵便局25670,横浜市緑区鴨居4-1-14,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜奈良郵便局25690,横浜市青葉区奈良町2913-1-101,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,平塚紅谷郵便局25700,平塚市紅谷町14-22,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎鷺沼郵便局25710,川崎市宮前区土橋3-3-1,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原若松郵便局25720,相模原市南区若松5-25-3,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横須賀野比郵便局25750,横須賀市野比1-7-4,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,藤沢今田郵便局25760,藤沢市湘南台7-3-2,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,座間緑ヶ丘郵便局25780,座間市緑ケ丘2-2-38,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,伊勢原沼目郵便局25790,伊勢原市沼目4-1-8,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,綱島郵便局25800,横浜市港北区綱島台17-13,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜菅田郵便局25810,横浜市神奈川区菅田町488,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,厚木上依知郵便局25820,厚木市上依知3001-5,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜今井郵便局25830,横浜市保土ケ谷区今井町17,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜笠間郵便局25840,横浜市栄区笠間3-1-1,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎有馬郵便局25850,川崎市宮前区東有馬3-22-1,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,海老名中新田郵便局25860,海老名市中新田1-16-23,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原大野台郵便局25870,相模原市南区大野台1-8-41,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,大和上草柳郵便局25880,大和市上草柳4-3-9,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,北久里浜郵便局25890,横須賀市根岸町5-17-18,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,平塚岡崎郵便局25900,"平塚市ふじみ野1-35-1",催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,海老名国分寺台郵便局25920,海老名市国分寺台5-13-7,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,厚木東町郵便局25930,厚木市厚木町6-1-102,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横須賀かもめ団地内郵便局25940,横須賀市鴨居2-80-37,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,秦野下大槻郵便局25950,秦野市下大槻410-2-6,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜今宿南郵便局25960,横浜市旭区今宿2-7-25,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,秦野駅前郵便局25970,秦野市今川町1-2-101,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,松田惣領郵便局25980,松田町松田惣領1192-2,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜間門郵便局25990,横浜市中区本牧和田27-2,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜元大橋郵便局26000,横浜市栄区元大橋2-9-1,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜太尾郵便局26020,横浜市港北区大倉山7-2-1,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜和泉南郵便局26030,横浜市泉区和泉町1452-7,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎東柿生郵便局26050,川崎市麻生区王禅寺東6-8-3,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横須賀ハイランド郵便局26060,横須賀市ハイランド3-1-2,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,小田原飯田岡郵便局26070,小田原市飯田岡554-1,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,鎌倉今泉台郵便局26080,鎌倉市今泉台4-19-17,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,茅ヶ崎香川郵便局26100,茅ヶ崎市香川5-3-31,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜いちょう団地内郵便局26110,横浜市泉区上飯田町2670,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜野庭郵便局26130,横浜市港南区野庭町614,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,本郷台駅前郵便局26150,横浜市栄区小菅ケ谷1-4-9,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜南永田郵便局26160,横浜市南区永田みなみ台2-1-101,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜新吉田郵便局26170,横浜市港北区新吉田東6-1-11,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜藤が丘郵便局26180,横浜市青葉区藤が丘2-14-34,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原双葉郵便局26190,相模原市南区双葉2-15-5,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原下九沢郵便局26200,相模原市中央区下九沢55-6,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横須賀鷹取台郵便局26210,横須賀市湘南鷹取4-4-8,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,小田原国府津郵便局26220,小田原市国府津2-2-32,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜日限山郵便局26250,横浜市港南区日限山4-11-5,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜篠原郵便局26260,横浜市港北区大豆戸町1180-1,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原千代田郵便局26270,相模原市中央区千代田6-1-25,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,伊勢原高森郵便局26280,伊勢原市高森6-5-2,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,港南台駅前郵便局26290,横浜市港南区港南台3-3-1,催事スペース,屋内（風除室含む）,場所とる,"20,000","20,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,愛川田代郵便局26300,愛川町田代440-4,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,綾瀬寺尾郵便局26310,綾瀬市寺尾西3-11-12,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜桜台郵便局26320,横浜市青葉区桜台30-17,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜東寺尾一郵便局26330,横浜市鶴見区東寺尾1-37-16,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜篠原台郵便局26340,横浜市港北区篠原台町4-7,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜東山田郵便局26350,"横浜市都筑区東山田町1466-2",催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜上郷郵便局26370,横浜市栄区上之町42-20,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,大和下鶴間郵便局26380,大和市下鶴間2773-6,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,鎌倉植木郵便局26390,鎌倉市植木580,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,大和中央一郵便局26400,大和市中央1-6-15,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎宮前平郵便局26410,川崎市宮前区宮前平3-2-1,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模大野五郵便局26420,相模原市南区相模大野5-19-26,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,能見台駅前郵便局26430,横浜市金沢区能見台通17-1,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜金沢振興センター郵便局26440,横浜市金沢区福浦1-5-2,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜金が谷郵便局26450,横浜市旭区金が谷1-5-4,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,磯子浜西郵便局26460,横浜市磯子区磯子2-19-21,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜青葉台二郵便局26470,横浜市青葉区青葉台2-19-18,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜柿の木台郵便局26480,横浜市青葉区柿の木台13-28,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,伊勢原本町郵便局26490,伊勢原市伊勢原2-10-8,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜北寺尾三郵便局26500,横浜市鶴見区北寺尾3-19-35,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜六ッ川一郵便局26510,横浜市南区六ツ川1-693-73,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,川崎長沢郵便局26520,川崎市多摩区長沢3-8-3,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,相模原谷口郵便局26530,相模原市南区上鶴間本町5-14-24,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜岡村郵便局26540,横浜市磯子区岡村6-5-51,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,寒川駅前郵便局26560,寒川町一之宮1-8-3,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,平塚徳延郵便局26570,平塚市徳延420-1,催事スペース,屋内（風除室含む）,場所とる,"15,000","15,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜南郵便局26580,横浜市南区井土ケ谷上町1-1,催事スペース,屋内（風除室含む）,場所とる,"20,000","20,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,厚木鳶尾郵便局26590,厚木市鳶尾2-25,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
,郵便局,横浜瀬谷西郵便局26600,横浜市瀬谷区北新37-13,催事スペース,屋内（風除室含む）,場所とる,"10,000","10,000",要確認,,,,【8.15.18.25.28日は土日祝料金】【3月.5月.8月.12月は賃料増額】,,,,,,,
