千葉,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,イオンモール,イオンモール津田沼①　1F さくら公園コート,習志野市津田沼1-23-1,64㎡,屋内（風除室含む）,グラスト,"150,000","300,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール津田沼②　1F 東側エスカレーター前コート,習志野市津田沼1-23-1,31.5㎡,屋内（風除室含む）,グラスト,"90,000","180,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール津田沼③　1F フードガーデン前コート,習志野市津田沼1-23-1,34㎡,屋内（風除室含む）,グラスト,"90,000","180,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール津田沼④　1F Dスペース,習志野市津田沼1-23-1,4.84坪,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール津田沼⑤　1F Cスペース,習志野市津田沼1-23-1,4.76坪,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール津田沼⑥　1F Bスペース,習志野市津田沼1-23-1,2.86坪,屋内（風除室含む）,グラスト,"50,000","96,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール津田沼⑦　1F Aスペース,習志野市津田沼1-23-1,2.42坪,屋内（風除室含む）,グラスト,"50,000","96,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘①　ローズ広場,八千代市緑が丘2丁目1番3,20坪,屋内（風除室含む）,グラスト,"180,000","300,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘②　アゼリア広場 AorB,八千代市緑が丘2丁目1番3,20～25坪,屋内（風除室含む）,グラスト,"240,000","360,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘③　カルディ前,八千代市緑が丘2丁目1番3,4坪,屋内（風除室含む）,グラスト,"96,000","240,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘④　スターバックス前通路,八千代市緑が丘2丁目1番3,5坪,屋内（風除室含む）,グラスト,"96,000","240,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘⑤　イルーシー300前,八千代市緑が丘2丁目1番3,5坪,屋内（風除室含む）,グラスト,"96,000","240,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘⑥　ティップトップ+ポケット前　,八千代市緑が丘2丁目1番3,5坪,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘⑦　チェルシーニューヨーク前,八千代市緑が丘2丁目1番3,5坪,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘⑧　チュチュアンナ前 ,八千代市緑が丘2丁目1番3,5坪,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール八千代緑が丘⑨　イオンほけん相談前ブリッジ ,八千代市緑が丘2丁目1番3,4坪,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
